Month,Dataset,SKU,Actual,Predicted,Iteration
2023-11-01,Train,df_25_comsubs_850243008789,247,224.13,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-12-01,Train,df_25_comsubs_850243008789,165,178.23000000000002,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-01-01,Train,df_25_comsubs_850243008789,178,178.99,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-02-01,Train,df_25_comsubs_850243008789,182,183.70000000000002,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-03-01,Train,df_25_comsubs_850243008789,206,198.81,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-04-01,Train,df_25_comsubs_850243008789,165,176.23000000000002,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-05-01,Train,df_25_comsubs_850243008789,182,183.67000000000002,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-06-01,Train,df_25_comsubs_850243008789,181,190.96,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-07-01,Train,df_25_comsubs_850243008789,205,195.57,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-08-01,Train,df_25_comsubs_850243008789,214,206.84,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-09-01,Test,df_25_comsubs_850243008789,6,204.38,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-10-01,Test,df_25_comsubs_850243008789,0,204.25,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-11-01,Test,df_25_comsubs_850243008789,0,223.43,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-12-01,Test,df_25_comsubs_850243008789,0,227.14,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-03-01,Test,df_28_comsubs_850030796240,1,6.32,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-04-01,Test,df_28_comsubs_850030796240,21,12.99,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-05-01,Test,df_28_comsubs_850030796240,18,20.189999999999998,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-06-01,Test,df_28_comsubs_850030796240,30,29.5,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-07-01,Test,df_28_comsubs_850030796240,30,34.28,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-08-01,Train,df_28_comsubs_850030796240,37,45.07,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-09-01,Train,df_28_comsubs_850030796240,37,38.48,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-10-01,Train,df_28_comsubs_850030796240,37,41.04,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-11-01,Train,df_28_comsubs_850030796240,69,62.96,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-12-01,Train,df_28_comsubs_850030796240,48,52.599999999999994,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-01-01,Train,df_28_comsubs_850030796240,47,46.42,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-02-01,Train,df_28_comsubs_850030796240,38,44.13,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-03-01,Train,df_28_comsubs_850030796240,37,40.44,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-04-01,Train,df_28_comsubs_850030796240,52,59.290000000000006,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-05-01,Train,df_28_comsubs_850030796240,66,69.06,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-06-01,Train,df_28_comsubs_850030796240,115,103.85,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-07-01,Train,df_28_comsubs_850030796240,115,113.97,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-08-01,Train,df_28_comsubs_850030796240,141,126.31,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-09-01,Test,df_28_comsubs_850030796240,2,122.36,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-10-01,Test,df_28_comsubs_850030796240,0,126.53999999999999,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-11-01,Test,df_28_comsubs_850030796240,0,134.38,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-12-01,Test,df_28_comsubs_850030796240,0,136.84,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-07-01,Test,df_34_comsubs_850243008208,2,0.43,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-08-01,Test,df_34_comsubs_850243008208,4,0.51,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-09-01,Test,df_34_comsubs_850243008208,0,0.33,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-10-01,Test,df_34_comsubs_850243008208,2,3.2800000000000002,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-11-01,Test,df_34_comsubs_850243008208,1,5.43,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-12-01,Test,df_34_comsubs_850243008208,0,6.47,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-01-01,Test,df_34_comsubs_850243008208,1,6.84,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-02-01,Test,df_34_comsubs_850243008208,0,4.95,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-03-01,Test,df_34_comsubs_850243008208,6,4.01,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-04-01,Test,df_34_comsubs_850243008208,6,4.42,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-05-01,Test,df_34_comsubs_850243008208,4,3.6300000000000003,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-06-01,Test,df_34_comsubs_850243008208,6,4.32,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-07-01,Test,df_34_comsubs_850243008208,0,3.94,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-08-01,Train,df_34_comsubs_850243008208,0,1.29,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-09-01,Train,df_34_comsubs_850243008208,0,0.68,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-10-01,Train,df_34_comsubs_850243008208,7,6.39,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-11-01,Train,df_34_comsubs_850243008208,5,6.3,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-12-01,Train,df_34_comsubs_850243008208,9,8.91,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-01-01,Train,df_34_comsubs_850243008208,12,11.3,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-02-01,Train,df_34_comsubs_850243008208,4,6.27,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-03-01,Train,df_34_comsubs_850243008208,5,6.95,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-04-01,Train,df_34_comsubs_850243008208,17,17.83,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-05-01,Train,df_34_comsubs_850243008208,16,16.39,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-06-01,Train,df_34_comsubs_850243008208,29,27.049999999999997,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-07-01,Train,df_34_comsubs_850243008208,42,37.93,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-08-01,Train,df_34_comsubs_850243008208,46,43.88,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-09-01,Test,df_34_comsubs_850243008208,1,42.57,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-10-01,Test,df_34_comsubs_850243008208,0,45.61,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-11-01,Test,df_34_comsubs_850243008208,0,48.12,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-12-01,Test,df_34_comsubs_850243008208,0,49.71,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-10-01,Test,df_40_comsubs_850030796189,96,81.22,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-11-01,Test,df_40_comsubs_850030796189,144,162.89000000000001,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-12-01,Test,df_40_comsubs_850030796189,174,231.51,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-01-01,Test,df_40_comsubs_850030796189,227,278.13,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-02-01,Test,df_40_comsubs_850030796189,285,318.57,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-03-01,Test,df_40_comsubs_850030796189,340,355.77,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-04-01,Test,df_40_comsubs_850030796189,375,369.56,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-05-01,Test,df_40_comsubs_850030796189,375,365.25,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-06-01,Test,df_40_comsubs_850030796189,393,396.59,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-07-01,Test,df_40_comsubs_850030796189,390,429.71,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-08-01,Train,df_40_comsubs_850030796189,461,458.7,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-09-01,Train,df_40_comsubs_850030796189,409,426.07,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-10-01,Train,df_40_comsubs_850030796189,452,473.72,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-11-01,Train,df_40_comsubs_850030796189,612,575.32,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-12-01,Train,df_40_comsubs_850030796189,530,545.04,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-01-01,Train,df_40_comsubs_850030796189,707,695.11,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-02-01,Train,df_40_comsubs_850030796189,715,749.81,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-03-01,Train,df_40_comsubs_850030796189,924,879.97,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-04-01,Train,df_40_comsubs_850030796189,907,896.4,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-05-01,Train,df_40_comsubs_850030796189,789,857.9499999999999,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-06-01,Train,df_40_comsubs_850030796189,994,1003.5799999999999,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-07-01,Train,df_40_comsubs_850030796189,1254,1174.73,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-08-01,Train,df_40_comsubs_850030796189,1290,1242.94,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-09-01,Test,df_40_comsubs_850030796189,48,1292.52,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-10-01,Test,df_40_comsubs_850030796189,0,1363.73,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-11-01,Test,df_40_comsubs_850030796189,0,1447.5900000000001,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-12-01,Test,df_40_comsubs_850030796189,0,1519.88,74_comsub_M_NRP1_NSF_NHF_NSto_Nhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-06-01,Test,df_01_comsubs_850030796042,354,1336.5,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-07-01,Test,df_01_comsubs_850030796042,383,1640.31,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-08-01,Test,df_01_comsubs_850030796042,568,2085.86,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-09-01,Test,df_01_comsubs_850030796042,707,1996.5700000000002,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-10-01,Test,df_01_comsubs_850030796042,835,2507.7599999999998,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-11-01,Test,df_01_comsubs_850030796042,945,2874.37,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-12-01,Test,df_01_comsubs_850030796042,1038,2848.52,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-01-01,Test,df_01_comsubs_850030796042,1545,3321.27,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-02-01,Test,df_01_comsubs_850030796042,2077,3731.82,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-03-01,Test,df_01_comsubs_850030796042,3136,3811.02,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-04-01,Test,df_01_comsubs_850030796042,3360,3819.29,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-05-01,Test,df_01_comsubs_850030796042,3627,3744.32,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-06-01,Test,df_01_comsubs_850030796042,3527,3798.46,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-07-01,Test,df_01_comsubs_850030796042,3682,3719.79,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-08-01,Train,df_01_comsubs_850030796042,3800,3843.32,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-09-01,Train,df_01_comsubs_850030796042,4029,3909.35,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-10-01,Train,df_01_comsubs_850030796042,4286,4413.71,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-11-01,Train,df_01_comsubs_850030796042,6058,5815.5,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-12-01,Train,df_01_comsubs_850030796042,5076,5303.53,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-01-01,Train,df_01_comsubs_850030796042,6450,6421.26,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-02-01,Train,df_01_comsubs_850030796042,6778,6797.34,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-03-01,Train,df_01_comsubs_850030796042,7657,7620.9400000000005,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-04-01,Train,df_01_comsubs_850030796042,7176,7341.04,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-05-01,Train,df_01_comsubs_850030796042,7334,7406.64,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-06-01,Train,df_01_comsubs_850030796042,7556,7781.81,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-07-01,Train,df_01_comsubs_850030796042,8399,8428.94,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-08-01,Train,df_01_comsubs_850030796042,9024,8762.11,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-09-01,Test,df_01_comsubs_850030796042,326,8623.12,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-10-01,Test,df_01_comsubs_850030796042,0,8648.09,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-11-01,Test,df_01_comsubs_850030796042,0,9137.22,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-12-01,Test,df_01_comsubs_850030796042,0,9220.039999999999,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-06-01,Test,df_02_comsubs_850243008918,711,1324.78,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-07-01,Test,df_02_comsubs_850243008918,789,1603.76,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-08-01,Test,df_02_comsubs_850243008918,1034,2071.27,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-09-01,Test,df_02_comsubs_850243008918,1288,2143.43,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-10-01,Test,df_02_comsubs_850243008918,1547,2648.18,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-11-01,Test,df_02_comsubs_850243008918,1886,3090.81,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-12-01,Test,df_02_comsubs_850243008918,1729,3093.09,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-01-01,Test,df_02_comsubs_850243008918,2232,3431.4700000000003,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-02-01,Test,df_02_comsubs_850243008918,2533,3570.78,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-03-01,Test,df_02_comsubs_850243008918,3275,3838.41,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-04-01,Test,df_02_comsubs_850243008918,3469,3788.5299999999997,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-05-01,Test,df_02_comsubs_850243008918,3586,3812.89,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-06-01,Test,df_02_comsubs_850243008918,3746,3908.96,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-07-01,Test,df_02_comsubs_850243008918,3675,3882.38,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-08-01,Train,df_02_comsubs_850243008918,4035,4035.54,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-09-01,Train,df_02_comsubs_850243008918,4134,4185.3099999999995,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-10-01,Train,df_02_comsubs_850243008918,4552,4668.29,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-11-01,Train,df_02_comsubs_850243008918,5987,5656.55,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2023-12-01,Train,df_02_comsubs_850243008918,4856,5166.5599999999995,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-01-01,Train,df_02_comsubs_850243008918,6073,6126.74,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-02-01,Train,df_02_comsubs_850243008918,6733,6678.31,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-03-01,Train,df_02_comsubs_850243008918,7846,7514.86,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-04-01,Train,df_02_comsubs_850243008918,7232,7383.72,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-05-01,Train,df_02_comsubs_850243008918,7318,7385.21,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-06-01,Train,df_02_comsubs_850243008918,7697,7891.45,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-07-01,Train,df_02_comsubs_850243008918,8909,8718.61,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-08-01,Train,df_02_comsubs_850243008918,9296,9086.39,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-09-01,Test,df_02_comsubs_850243008918,374,9216.47,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-10-01,Test,df_02_comsubs_850243008918,0,9479.73,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-11-01,Test,df_02_comsubs_850243008918,0,9982.51,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2024-12-01,Test,df_02_comsubs_850243008918,0,10244.789999999999,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
2022-06-01,Test,df_04_comsubs_850030796097,160,264.66,75_comsub_M_NRP1_YSF_YHF_NSto_Yhub_YMS+PRS+PLS_AP2+23+07+30+24+08+30
